Date,최고가,최저가,시작가,종가,거래량,등락
2020-02-03,2126.72998046875,2082.739990234375,2086.610107421875,2118.8798828125,836700,1
2020-02-04,2162.320068359375,2120.530029296875,2121.219970703125,2157.89990234375,624600,1
2020-02-05,2181.52001953125,2154.8798828125,2177.260009765625,2165.6298828125,574400,1
2020-02-06,2229.989990234375,2182.25,2184.77001953125,2227.93994140625,695000,0
2020-02-07,2223.919921875,2198.139892578125,2221.489990234375,2211.949951171875,800200,0
2020-02-10,2203.389892578125,2180.510009765625,2185.6298828125,2201.070068359375,609600,1
2020-02-11,2233.320068359375,2211.25,2213.5,2223.1201171875,526000,1
2020-02-12,2242.239990234375,2214.77001953125,2225.949951171875,2238.3798828125,632500,0
2020-02-13,2255.489990234375,2230.300048828125,2245.719970703125,2232.9599609375,638700,1
2020-02-14,2251.5,2221.89990234375,2232.7099609375,2243.590087890625,597200,0
2020-02-17,2250.050048828125,2230.260009765625,2243.070068359375,2242.169921875,458200,0
2020-02-18,2232.929931640625,2205.2099609375,2225.97998046875,2208.8798828125,470400,1
2020-02-19,2226.0,2191.199951171875,2222.510009765625,2210.340087890625,590800,0
2020-02-20,2228.179931640625,2186.719970703125,2223.550048828125,2195.5,709600,0
2020-02-21,2184.429931640625,2160.280029296875,2165.64990234375,2162.840087890625,635500,0
2020-02-24,2120.06005859375,2079.030029296875,2114.0400390625,2079.0400390625,948600,1
2020-02-25,2105.489990234375,2071.5,2075.550048828125,2103.610107421875,1565600,0
2020-02-26,2089.639892578125,2059.1298828125,2064.070068359375,2076.77001953125,810900,0
2020-02-27,2085.39990234375,2049.14990234375,2073.8701171875,2054.889892578125,562500,0
2020-02-28,2031.010009765625,1980.8199462890625,2020.1700439453125,1987.010009765625,671600,1
2020-03-02,2017.0699462890625,1969.3399658203125,1997.030029296875,2002.510009765625,528100,1
2020-03-03,2051.85009765625,2009.3900146484375,2051.85009765625,2014.1500244140625,615700,1
2020-03-04,2063.590087890625,2005.81005859375,2005.81005859375,2059.330078125,606300,1
2020-03-05,2089.080078125,2059.989990234375,2078.110107421875,2085.260009765625,675200,0
2020-03-06,2062.570068359375,2032.1300048828125,2053.090087890625,2040.219970703125,865600,0
2020-03-09,1989.5,1946.9000244140625,1981.02001953125,1954.77001953125,666900,1
2020-03-10,1968.1700439453125,1934.719970703125,1942.8499755859375,1962.9300537109375,638600,0
2020-03-11,1967.699951171875,1898.27001953125,1965.6700439453125,1908.27001953125,679700,0
2020-03-12,1897.22998046875,1808.56005859375,1887.969970703125,1834.3299560546875,850300,0
2020-03-13,1809.31005859375,1680.5999755859375,1722.6800537109375,1771.43994140625,1035300,0
2020-03-16,1805.4300537109375,1714.3800048828125,1805.4300537109375,1714.8599853515625,682000,0
2020-03-17,1722.969970703125,1637.8800048828125,1640.8399658203125,1672.43994140625,649800,0
2020-03-18,1693.949951171875,1591.1199951171875,1686.1199951171875,1591.199951171875,728000,0
2020-03-19,1626.0899658203125,1439.4300537109375,1626.0899658203125,1457.6400146484375,977700,1
2020-03-20,1566.8199462890625,1466.47998046875,1498.489990234375,1566.1500244140625,817000,0
2020-03-23,1516.75,1458.4100341796875,1474.449951171875,1482.4599609375,647200,1
2020-03-24,1609.969970703125,1508.6800537109375,1523.68994140625,1609.969970703125,679300,1
2020-03-25,1707.6400146484375,1645.280029296875,1668.18994140625,1704.760009765625,872800,0
2020-03-26,1735.75,1679.22998046875,1699.1099853515625,1686.239990234375,992500,1
2020-03-27,1759.050048828125,1668.2099609375,1756.0699462890625,1717.72998046875,1077500,0
2020-03-30,1729.6300048828125,1659.949951171875,1670.3399658203125,1717.1199951171875,767800,1
2020-03-31,1757.81005859375,1722.6199951171875,1739.2900390625,1754.6400146484375,1037500,0
2020-04-01,1762.43994140625,1685.3699951171875,1737.280029296875,1685.4599609375,1243600,1
2020-04-02,1726.760009765625,1664.1300048828125,1693.530029296875,1724.8599853515625,766300,1
2020-04-03,1743.9100341796875,1706.6800537109375,1731.1700439453125,1725.43994140625,1000100,1
2020-04-06,1794.18994140625,1742.6700439453125,1745.25,1791.8800048828125,1219400,1
2020-04-07,1838.969970703125,1791.9200439453125,1826.719970703125,1823.5999755859375,951400,0
2020-04-08,1842.1600341796875,1801.800048828125,1815.75,1807.1400146484375,907500,1
2020-04-09,1839.3299560546875,1818.300048828125,1838.0899658203125,1836.2099609375,920600,1
2020-04-10,1861.0999755859375,1824.4300537109375,1835.760009765625,1860.699951171875,992500,0
2020-04-13,1853.300048828125,1825.760009765625,1853.300048828125,1825.760009765625,1017800,1
2020-04-14,1864.4599609375,1837.1700439453125,1846.4100341796875,1857.0799560546875,886800,0
2020-04-16,1862.22998046875,1828.1300048828125,1839.510009765625,1857.0699462890625,878300,1
2020-04-17,1926.02001953125,1893.18994140625,1893.31005859375,1914.530029296875,1667500,0
2020-04-20,1925.25,1893.1700439453125,1908.3399658203125,1898.3599853515625,1087500,0
2020-04-21,1898.3199462890625,1841.6600341796875,1886.780029296875,1879.3800048828125,1174300,1
2020-04-22,1897.9000244140625,1844.8499755859375,1855.510009765625,1896.1500244140625,820400,1
2020-04-23,1923.530029296875,1895.97998046875,1907.449951171875,1914.72998046875,683700,0
2020-04-24,1908.2900390625,1880.7099609375,1906.0699462890625,1889.010009765625,933900,1
2020-04-27,1929.8199462890625,1894.6199951171875,1897.06005859375,1922.77001953125,735700,1
2020-04-28,1941.7900390625,1911.6300048828125,1931.25,1934.0899658203125,1173500,1
2020-04-29,1957.510009765625,1934.31005859375,1936.8900146484375,1947.56005859375,1984200,0
2020-05-04,1918.6600341796875,1894.2900390625,1906.4200439453125,1895.3699951171875,1146900,1
2020-05-06,1928.760009765625,1919.449951171875,1919.449951171875,1928.760009765625,1082200,0
2020-05-07,1938.5,1918.5699462890625,1922.0,1928.6099853515625,775700,1
2020-05-08,1956.8900146484375,1942.5400390625,1944.93994140625,1945.8199462890625,784500,0
2020-05-11,1960.4599609375,1932.8699951171875,1953.510009765625,1935.4000244140625,591100,0
2020-05-12,1938.6199951171875,1905.1700439453125,1938.6199951171875,1922.1700439453125,799900,1
2020-05-13,1940.4200439453125,1897.239990234375,1897.5,1940.4200439453125,618800,0
2020-05-14,1931.4300537109375,1913.489990234375,1922.43994140625,1924.9599609375,760600,1
2020-05-15,1938.5899658203125,1913.2099609375,1937.6300048828125,1927.280029296875,866400,1
2020-05-18,1943.0699462890625,1921.1400146484375,1934.510009765625,1937.1099853515625,761700,1
2020-05-19,1983.77001953125,1968.5899658203125,1977.469970703125,1980.6099853515625,773400,1
2020-05-20,1992.199951171875,1972.1199951171875,1972.1199951171875,1989.6400146484375,699400,1
2020-05-21,2004.949951171875,1993.0,2003.199951171875,1998.31005859375,600900,0
2020-05-22,2002.6500244140625,1961.4000244140625,2001.5999755859375,1970.1300048828125,847500,1
2020-05-25,1994.9000244140625,1967.8399658203125,1980.510009765625,1994.5999755859375,641500,1
2020-05-26,2029.8900146484375,1997.93994140625,2001.0,2029.780029296875,1017800,1
2020-05-27,2043.43994140625,2019.8199462890625,2027.9000244140625,2031.199951171875,1178800,0
2020-05-28,2054.52001953125,2003.75,2047.0799560546875,2028.5400390625,1172100,1
2020-05-29,2038.8900146484375,2006.6199951171875,2018.3699951171875,2029.5999755859375,1086200,1
2020-06-01,2065.3798828125,2035.6300048828125,2037.0400390625,2065.080078125,997300,1
2020-06-02,2089.429931640625,2059.139892578125,2061.449951171875,2087.18994140625,1000300,1
2020-06-03,2156.550048828125,2107.68994140625,2108.550048828125,2147.0,1152000,1
2020-06-04,2191.0,2139.679931640625,2181.639892578125,2151.179931640625,1393300,1
